qname	tname	num_alns	pid	qcov	tcov
GCA_021166915.1_111_49308-92757	GCA_008085535.1_18_239923-306318	9	97.12	64.69	41.96
GCA_021166915.1_111_49308-92757	GCA_000174115.1_4_690852-779483	9	97.68	51.73	25.3
GCA_021166915.1_111_49308-92757	GCA_000969265.1_1_296392-371313	6	97.38	37.42	21.26
GCA_021166915.1_111_49308-92757	GCA_002097735.1_119_163-20636	4	98.0	37.86	79.48
GCA_021166915.1_111_49308-92757	GCA_001402365.1_21_327394-350139	4	97.78	35.47	66.97
GCA_021166915.1_111_49308-92757	GCA_008083745.1_43_141674-221498	11	95.92	71.1	38.43
GCA_021166915.1_111_49308-92757	GCA_006802685.1_549_1-21523	4	97.74	41.52	82.37
GCA_021166915.1_111_49308-92757	GCA_000338875.1_34_202-75385	8	96.95	45.48	25.77
GCA_021166915.1_111_49308-92757	GCA_000473825.1_172_125-37707	5	97.38	36.11	41.23
GCA_021166915.1_111_49308-92757	GCA_000473785.1_173_120-37698	5	97.37	36.11	41.23
GCA_021166915.1_111_49308-92757	GCA_018310255.1_2_258032-338615	8	97.39	48.83	26.23
GCA_021166915.1_111_49308-92757	GCA_000176455.1_24_1-38265	4	97.2	49.16	55.02
GCA_021166915.1_111_49308-92757	GCA_002241275.1_79_669-19688	4	94.75	36.19	81.06
GCA_021166915.1_111_49308-92757	GCA_001989755.2_47_8-41334	5	94.55	36.53	37.66
GCA_021166915.1_111_49308-92757	GCA_001990085.2_61_8-43102	5	94.54	36.53	36.12
GCA_021166915.1_111_49308-92757	GCA_003312005.1_146_108-43010	5	97.74	32.77	32.78
GCA_021166915.1_111_49308-92757	GCA_024748415.1_32_229720-309677	6	93.67	48.84	26.33
GCA_021166915.1_111_49308-92757	GCA_003716425.1_2_1141978-1163292	3	98.24	31.06	63.3
GCA_021166915.1_111_49308-92757	GCA_008084795.1_2_160-84330	9	97.55	49.18	25.33
GCA_021166915.1_111_49308-92757	GCA_003716505.1_2_479340-595857	9	98.13	55.25	20.63
GCA_021166915.1_111_49308-92757	GCA_014281135.1_13_457-15519	2	98.57	27.2	78.45
GCA_021166915.1_111_49308-92757	GCA_003347725.1_87_2-48665	9	97.65	63.16	55.84
GCA_021166915.1_111_49308-92757	GCA_016456855.1_328_20640-114820	10	97.84	54.04	24.88
GCA_021166915.1_111_49308-92757	GCA_019504425.1_2_377785-479613	9	97.36	57.33	24.43
GCA_021166915.1_111_49308-92757	GCA_013414365.1_85_57226-136396	10	96.8	58.94	32.03
GCA_021166915.1_111_49308-92757	GCA_017427005.1_45_239380-294381	8	97.68	41.32	32.25
GCA_021166915.1_111_49308-92757	GCA_008083355.1_69_1-10770	2	98.11	19.84	80.02
GCA_021166915.1_111_49308-92757	GCA_002284425.1_70_1-31123	2	98.37	18.75	26.16
GCA_021166915.1_111_49308-92757	GCA_003349315.1_1_1-20028	2	98.41	21.13	45.84
GCA_021166915.1_111_49308-92757	GCA_003349725.1_379_1-9553	2	98.08	18.74	85.21
GCA_021166915.1_111_49308-92757	GCA_002284205.1_9_165-37332	4	98.37	26.3	30.77
GCA_021166995.1_223_56027-100933	GCA_006802075.1_84_257554-307626	6	99.76	100.0	89.67
GCA_021166995.1_223_56027-100933	GCA_021166915.1_111_49308-92757	4	98.6	51.69	53.39
GCA_021166995.1_223_56027-100933	GCA_006803105.1_92_74918-117126	8	98.37	89.87	95.63
GCA_021166995.1_223_56027-100933	GCA_006802255.1_97_240-42376	7	98.22	89.88	95.83
GCA_021166995.1_223_56027-100933	GCA_000174235.1_4_679590-760459	12	98.2	87.53	49.74
GCA_021166995.1_223_56027-100933	GCA_000518145.1_12_3-61424	6	98.45	49.23	35.98
GCA_021166995.1_223_56027-100933	GCA_006802575.1_169_256-36109	6	98.35	49.35	61.75
GCA_021166995.1_223_56027-100933	GCA_006803025.1_186_494-68331	6	98.51	53.87	35.64
GCA_021166995.1_223_56027-100933	GCA_006802655.1_146_48499-85697	7	98.34	51.42	62.09
GCA_021166995.1_223_56027-100933	GCA_006802345.1_73_44-49794	8	97.74	89.88	81.15
GCA_021166995.1_223_56027-100933	GCA_006802165.1_102_918-55522	8	98.33	100.0	82.26
GCA_021166995.1_223_56027-100933	GCA_006803135.1_89_435-42498	8	97.87	89.88	95.97
GCA_021166995.1_223_56027-100933	GCA_006802605.1_6_43-26345	6	98.06	49.35	84.2
GCA_021166995.1_223_56027-100933	GCA_006802295.1_26_349-27343	6	98.28	57.06	94.77
GCA_021166995.1_223_56027-100933	GCA_003348095.1_58_51708-123894	6	98.23	50.84	31.58
GCA_021166995.1_223_56027-100933	GCA_006802865.1_86_58365-112165	7	97.63	82.59	68.95
GCA_021166995.1_223_56027-100933	GCA_006802595.1_90_50942-110938	8	97.5	70.24	52.61
GCA_021166995.1_223_56027-100933	GCA_006803005.1_10_112-28147	6	98.29	44.35	71.04
GCA_021166995.1_223_56027-100933	GCA_013111105.1_61_176-24543	6	97.86	43.12	79.45
GCA_021166995.1_223_56027-100933	GCA_008085635.1_11_218669-290472	7	98.14	41.98	26.26
GCA_021166995.1_223_56027-100933	GCA_006802475.1_26_3-21669	6	98.54	45.1	93.48
GCA_021166995.1_223_56027-100933	GCA_006802555.1_62_3-49700	7	98.32	88.23	79.75
GCA_021166995.1_223_56027-100933	GCA_002284205.1_9_165-37332	4	97.53	68.04	82.22
GCA_021166995.1_223_56027-100933	GCA_006802915.1_4_1-20316	5	98.59	42.15	93.04
GCA_021166995.1_223_56027-100933	GCA_017426785.1_13_229-59908	9	97.64	64.91	48.75
GCA_021166995.1_223_56027-100933	GCA_006802275.1_45_165-20970	4	98.33	43.92	93.21
GCA_021166995.1_223_56027-100933	GCA_024745065.1_41_90-62542	5	97.74	81.79	58.31
GCA_021166995.1_223_56027-100933	GCA_008083455.1_7_392948-468056	6	97.87	41.27	24.27
GCA_021166995.1_223_56027-100933	GCA_008084025.1_50_391-65479	6	97.91	41.27	28.01
GCA_021166995.1_223_56027-100933	GCA_014654545.1_66_155337-232614	7	97.41	75.16	43.3
GCA_021166995.1_223_56027-100933	GCA_008084455.1_31_215426-283013	4	97.99	41.51	27.06
GCA_021166995.1_223_56027-100933	GCA_013110975.1_11_34-69935	6	97.33	62.93	40.03
GCA_021166995.1_223_56027-100933	GCA_008084655.1_22_573669-672062	6	97.35	69.9	31.6
GCA_021166995.1_223_56027-100933	GCA_003347755.1_3_262447-335054	6	97.38	69.77	42.78
GCA_021166995.1_223_56027-100933	GCA_008083255.1_9_1520-83773	5	97.74	40.31	21.61
GCA_021166995.1_223_56027-100933	GCA_001515165.1_1_62-76095	6	97.93	40.64	23.56
GCA_021166995.1_223_56027-100933	GCA_003311895.1_83_3-23299	4	98.01	34.9	65.92
GCA_021166995.1_223_56027-100933	GCA_008085575.1_33_1-58089	5	97.93	40.15	30.48
GCA_021166995.1_223_56027-100933	GCA_003348735.1_7_18492-90684	4	98.22	42.34	25.88
GCA_021166995.1_223_56027-100933	GCA_008083415.1_14_340300-393490	4	98.0	34.69	28.7
GCA_021166995.1_223_56027-100933	GCA_003311755.1_88_240-30486	4	98.02	34.82	50.66
GCA_021166995.1_223_56027-100933	GCA_008083955.1_7_16201-70846	4	97.99	34.95	28.12
GCA_021166995.1_223_56027-100933	GCA_003348545.1_34_456-30917	4	98.11	41.32	59.83
GCA_021166995.1_223_56027-100933	GCA_002284235.1_83_368-75275	4	97.92	34.93	20.51
GCA_021166995.1_223_56027-100933	GCA_003057035.1_1_263738-394363	7	97.24	68.21	23.6
GCA_021166995.1_223_56027-100933	GCA_000302965.1_59_257217-301829	5	98.28	48.39	47.97
GCA_021166995.1_223_56027-100933	GCA_005636045.1_14_2-48329	6	97.19	63.26	58.19
GCA_021166995.1_223_56027-100933	GCA_006802485.1_133_701-58153	5	98.25	47.57	36.81
GCA_021166995.1_223_56027-100933	GCA_002114205.1_2_53539-106543	4	98.23	47.58	39.69
GCA_021166995.1_223_56027-100933	GCA_017426985.1_67_149609-215499	6	97.08	69.91	47.23
GCA_021166995.1_223_56027-100933	GCA_006803115.1_114_2-22835	4	98.04	34.95	67.33
GCA_021166995.1_223_56027-100933	GCA_001857455.1_76_273806-296975	4	97.93	37.38	71.14
GCA_021166995.1_223_56027-100933	GCA_013357885.1_2_844226-931927	7	97.28	69.7	35.35
GCA_021166995.1_223_56027-100933	GCA_015343015.1_113_82762-137762	4	97.89	34.66	27.94
GCA_021166995.1_223_56027-100933	GCA_008084835.1_42_175137-219223	4	97.84	34.88	34.79
GCA_021166995.1_223_56027-100933	GCA_001402155.1_2_258-83882	6	97.23	69.5	36.95
GCA_021166995.1_223_56027-100933	GCA_003312085.1_8_187662-228243	5	98.19	41.8	45.47
GCA_021166995.1_223_56027-100933	GCA_008083535.1_10_145896-212356	5	97.86	41.76	27.73
GCA_021166995.1_223_56027-100933	GCA_000279265.1_3_430487-493623	4	97.85	34.94	24.35
GCA_021166995.1_223_56027-100933	GCA_001857155.1_154_368-57764	4	97.94	34.89	26.77
GCA_021166995.1_223_56027-100933	GCA_003311885.1_17_97576-166595	7	96.74	63.93	41.1
GCA_021166995.1_223_56027-100933	GCA_021228575.1_3_94666-156569	4	98.02	34.74	24.68
GCA_021166995.1_223_56027-100933	GCA_017426905.1_21_499-19971	4	97.82	34.92	78.88
GCA_021166995.1_223_56027-100933	GCA_001558475.2_1_32034-96768	4	97.84	34.71	23.58
GCA_021166995.1_223_56027-100933	GCA_003312035.1_14_32595-95281	4	97.92	34.82	24.44
GCA_021166995.1_223_56027-100933	GCA_008085625.1_37_28233-92903	4	97.97	34.73	23.62
GCA_021166995.1_223_56027-100933	GCA_002284395.1_23_3-59781	6	97.15	62.86	46.71
GCA_021166995.1_223_56027-100933	GCA_013111195.1_37_3-42974	6	96.88	63.21	65.37
GCA_021166995.1_223_56027-100933	GCA_001515115.1_2_43814-162281	7	97.18	68.21	26.02
GCA_021166995.1_223_56027-100933	GCA_008083975.1_34_193103-213681	4	98.2	41.12	88.71
GCA_021166995.1_223_56027-100933	GCA_001718105.1_13_3-65679	5	98.14	41.75	28.06
GCA_021166995.1_223_56027-100933	GCA_001402675.1_4_217771-307261	7	97.24	76.71	38.16
GCA_021166995.1_223_56027-100933	GCA_000279285.1_27_561148-659761	6	96.87	63.07	28.43
GCA_021166995.1_223_56027-100933	GCA_003311865.1_56_2-23938	4	97.87	34.82	64.01
GCA_021166995.1_223_56027-100933	GCA_000788675.1_30_3-53246	9	97.28	62.95	52.53
GCA_021166995.1_223_56027-100933	GCA_006802395.1_184_1-36213	4	98.2	47.57	58.08
GCA_021166995.1_223_56027-100933	GCA_000168935.3_2_609838-686526	8	97.58	74.77	43.56
GCA_021166995.1_223_56027-100933	GCA_008083365.1_32_12090-121529	6	97.41	74.95	30.46
GCA_021166995.1_223_56027-100933	GCA_006803015.1_171_174-18850	3	98.48	38.74	92.42
GCA_021166995.1_223_56027-100933	GCA_006802155.1_89_148-87733	5	97.7	40.14	20.21
GCA_021166995.1_223_56027-100933	GCA_008084855.1_11_466-72979	4	97.87	41.37	25.15
GCA_021166995.1_223_56027-100933	GCA_002890525.1_20_188736-246971	5	98.11	41.75	31.64
GCA_021166995.1_223_56027-100933	GCA_003348985.1_4_25519-95008	5	98.1	41.66	26.5
GCA_021166995.1_223_56027-100933	GCA_019793275.1_19_283586-346134	4	97.82	34.94	24.57
GCA_021166995.1_223_56027-100933	GCA_008083965.1_17_247490-352138	7	97.21	68.3	29.02
GCA_021166995.1_223_56027-100933	GCA_006802935.1_159_327-40946	6	97.98	62.32	68.54
GCA_021166995.1_223_56027-100933	GCA_001402425.1_8_259547-342567	6	97.34	75.51	40.49
GCA_021166995.1_223_56027-100933	GCA_017426965.1_65_102-245094	6	97.15	62.9	11.41
GCA_021166995.1_223_56027-100933	GCA_001857305.1_87_57710-122574	4	97.92	34.95	23.7
GCA_021166995.1_223_56027-100933	GCA_017426915.1_37_353014-415942	4	97.68	40.26	28.22
GCA_021166995.1_223_56027-100933	GCA_008084825.1_48_274300-312356	4	97.89	41.65	48.27
GCA_021166995.1_223_56027-100933	GCA_008369605.1_2_349652-406555	4	97.79	34.72	26.83
GCA_021166995.1_223_56027-100933	GCA_003349265.1_79_1-37777	4	97.39	75.02	88.85
GCA_021166995.1_223_56027-100933	GCA_902810005.1_5_147023-196736	7	97.19	54.22	48.39
GCA_021166995.1_223_56027-100933	GCA_001292785.1_131_54-22796	4	98.12	34.35	67.01
GCA_021166995.1_223_56027-100933	GCA_000152445.1_22_543016-617581	8	97.26	76.49	45.67
GCA_021166995.1_223_56027-100933	GCA_019458465.1_2_660687-727625	4	97.78	34.87	22.94
GCA_021166995.1_223_56027-100933	GCA_001743085.1_93_56874-131989	4	97.75	34.66	20.32
GCA_021166995.1_223_56027-100933	GCA_003056995.1_2_137927-242490	6	97.26	69.78	29.7
GCA_021166995.1_223_56027-100933	GCA_000176715.1_9_60706-133991	5	98.11	42.72	25.77
GCA_021166995.1_223_56027-100933	GCA_001857345.1_161_55913-123302	4	97.76	34.85	22.77
GCA_021166995.1_223_56027-100933	GCA_002216685.1_2_711848-810357	7	96.58	63.92	28.78
GCA_021166995.1_223_56027-100933	GCA_006802495.1_160_470862-510741	4	97.68	34.6	38.63
GCA_021166995.1_223_56027-100933	GCA_008083465.1_12_79396-148138	4	97.81	47.47	30.54
GCA_021166995.1_223_56027-100933	GCA_006802685.1_549_1-21523	4	97.89	40.19	82.37
GCA_021166995.1_223_56027-100933	GCA_001402685.1_78_2228-104566	7	96.79	70.41	30.77
GCA_021166995.1_223_56027-100933	GCA_003347715.1_44_507646-603903	6	96.83	69.78	32.26
GCA_021166995.1_223_56027-100933	GCA_013111295.1_17_211-56910	6	97.37	76.18	59.8
GCA_021166995.1_223_56027-100933	GCA_006802365.1_179_433-17757	3	98.05	34.22	87.94
GCA_021166995.1_223_56027-100933	GCA_000176215.1_3_368381-428089	6	98.0	41.66	30.86
GCA_021166995.1_223_56027-100933	GCA_000174115.1_4_690852-779483	8	96.69	63.64	32.45
GCA_021166995.1_223_56027-100933	GCA_008085535.1_18_239923-306318	7	96.73	42.91	28.56
GCA_021166995.1_223_56027-100933	GCA_024746925.1_93_377-24097	4	97.86	34.12	63.79
GCA_021166995.1_223_56027-100933	GCA_000969265.1_1_296392-371313	6	96.64	62.96	37.34
GCA_021166995.1_223_56027-100933	GCA_006803125.1_140_217-42928	6	97.12	62.28	65.12
GCA_021166995.1_223_56027-100933	GCA_002097735.1_119_163-20636	4	97.87	41.12	89.16
GCA_021166995.1_223_56027-100933	GCA_001402365.1_21_327394-350139	4	97.74	34.34	66.97
GCA_021166995.1_223_56027-100933	GCA_008083745.1_43_141674-221498	5	97.26	41.67	23.07
GCA_021166995.1_223_56027-100933	GCA_000338875.1_34_202-75385	7	96.73	69.86	41.38
GCA_021166995.1_223_56027-100933	GCA_000473825.1_172_125-37707	6	96.32	62.55	74.32
GCA_021166995.1_223_56027-100933	GCA_000473785.1_173_120-37698	6	96.32	62.55	74.32
GCA_021166995.1_223_56027-100933	GCA_018310255.1_2_258032-338615	7	97.24	68.05	37.57
GCA_021166995.1_223_56027-100933	GCA_000176455.1_24_1-38265	3	97.38	30.67	35.09
GCA_021166995.1_223_56027-100933	GCA_002241275.1_79_669-19688	4	94.75	35.04	81.06
GCA_021166995.1_223_56027-100933	GCA_001989755.2_47_8-41334	6	95.45	63.33	68.14
GCA_021166995.1_223_56027-100933	GCA_001990085.2_61_8-43102	6	95.45	63.33	65.35
GCA_021166995.1_223_56027-100933	GCA_003312005.1_146_108-43010	7	97.29	59.9	62.37
GCA_021166995.1_223_56027-100933	GCA_024748415.1_32_229720-309677	5	94.42	62.93	35.12
GCA_021166995.1_223_56027-100933	GCA_003716425.1_2_1141978-1163292	3	98.03	30.05	63.3
GCA_021166995.1_223_56027-100933	GCA_003716505.1_2_479340-595857	7	97.48	68.87	26.28
GCA_021166995.1_223_56027-100933	GCA_016456855.1_328_20640-114820	8	97.28	67.69	31.96
GCA_021166995.1_223_56027-100933	GCA_017427005.1_45_239380-294381	8	97.43	65.18	52.93
GCA_021166995.1_223_56027-100933	GCA_008084795.1_2_160-84330	8	96.95	70.29	37.35
GCA_021166995.1_223_56027-100933	GCA_002284425.1_70_1-31123	4	97.27	43.16	62.38
GCA_021166995.1_223_56027-100933	GCA_019504425.1_2_377785-479613	8	96.57	68.14	29.77
GCA_021166995.1_223_56027-100933	GCA_013414365.1_85_57226-136396	6	97.63	32.18	17.87
GCA_021166995.1_223_56027-100933	GCA_014281135.1_13_457-15519	2	98.11	30.45	90.62
GCA_021166995.1_223_56027-100933	GCA_003347725.1_87_2-48665	5	97.69	34.58	31.27
GCA_021166995.1_223_56027-100933	GCA_003349315.1_1_1-20028	3	97.08	41.15	92.32
GCA_021166995.1_223_56027-100933	GCA_008083355.1_69_1-10770	2	98.06	19.2	80.02
GCA_021166995.1_223_56027-100933	GCA_003349725.1_379_1-9553	2	97.83	18.13	85.21
GCA_021228575.1_3_94666-156569	GCA_019793275.1_19_283586-346134	2	98.55	92.22	91.29
GCA_021228575.1_3_94666-156569	GCA_008085575.1_33_1-58089	3	98.39	83.58	89.07
GCA_021228575.1_3_94666-156569	GCA_000279265.1_3_430487-493623	3	98.22	86.01	84.37
GCA_021228575.1_3_94666-156569	GCA_006802155.1_89_148-87733	7	98.06	85.75	60.9
GCA_021228575.1_3_94666-156569	GCA_008083455.1_7_392948-468056	3	98.08	80.91	66.87
GCA_021228575.1_3_94666-156569	GCA_008084025.1_50_391-65479	3	97.99	80.91	77.16
GCA_021228575.1_3_94666-156569	GCA_008083415.1_14_340300-393490	5	97.88	58.57	68.12
GCA_021228575.1_3_94666-156569	GCA_001718105.1_13_3-65679	4	97.81	74.65	70.54
GCA_021228575.1_3_94666-156569	GCA_001743085.1_93_56874-131989	5	97.74	72.26	59.52
GCA_021228575.1_3_94666-156569	GCA_003348545.1_34_456-30917	2	98.9	29.93	60.84
GCA_021228575.1_3_94666-156569	GCA_013111105.1_61_176-24543	3	98.65	26.96	69.8
GCA_021228575.1_3_94666-156569	GCA_008085535.1_18_239923-306318	4	97.81	63.54	59.25
GCA_021228575.1_3_94666-156569	GCA_000174115.1_4_690852-779483	5	97.92	41.79	29.54
GCA_021228575.1_3_94666-156569	GCA_003056995.1_2_137927-242490	4	98.06	44.63	26.42
GCA_021228575.1_3_94666-156569	GCA_000969265.1_1_296392-371313	3	98.42	27.86	23.0
GCA_021228575.1_3_94666-156569	GCA_008084655.1_22_573669-672062	5	97.68	47.9	30.35
GCA_021228575.1_3_94666-156569	GCA_017426915.1_37_353014-415942	4	97.59	72.33	71.17
GCA_021228575.1_3_94666-156569	GCA_006802595.1_90_50942-110938	5	98.03	41.41	43.27
GCA_021228575.1_3_94666-156569	GCA_006803005.1_10_112-28147	6	98.25	29.51	66.27
GCA_021228575.1_3_94666-156569	GCA_006802555.1_62_3-49700	6	98.0	29.72	37.6
GCA_021228575.1_3_94666-156569	GCA_000279285.1_27_561148-659761	4	97.99	46.76	29.67
GCA_021228575.1_3_94666-156569	GCA_006802475.1_26_3-21669	3	98.34	26.96	78.53
GCA_021228575.1_3_94666-156569	GCA_005636045.1_14_2-48329	2	98.39	28.55	36.58
GCA_021228575.1_3_94666-156569	GCA_008083535.1_10_145896-212356	9	96.13	67.29	63.13
GCA_021228575.1_3_94666-156569	GCA_003348735.1_7_18492-90684	4	98.12	72.18	61.87
GCA_021228575.1_3_94666-156569	GCA_000302965.1_59_257217-301829	2	98.42	43.42	60.26
GCA_021228575.1_3_94666-156569	GCA_013111295.1_17_211-56910	2	98.3	42.38	46.27
GCA_021228575.1_3_94666-156569	GCA_006802345.1_73_44-49794	5	97.98	35.67	45.01
GCA_021228575.1_3_94666-156569	GCA_024745065.1_41_90-62542	3	98.21	46.75	46.34
GCA_021228575.1_3_94666-156569	GCA_003348095.1_58_51708-123894	6	98.0	69.31	59.89
GCA_021228575.1_3_94666-156569	GCA_006802915.1_4_1-20316	3	98.23	26.96	83.7
GCA_021228575.1_3_94666-156569	GCA_001402685.1_78_2228-104566	4	95.24	72.25	43.75
GCA_021228575.1_3_94666-156569	GCA_008084455.1_31_215426-283013	5	97.92	69.85	63.97
GCA_021228575.1_3_94666-156569	GCA_006803115.1_114_2-22835	2	98.15	29.67	80.45
GCA_021228575.1_3_94666-156569	GCA_008085625.1_37_28233-92903	6	97.68	72.23	69.46
GCA_021228575.1_3_94666-156569	GCA_003057035.1_1_263738-394363	4	97.75	43.84	20.95
GCA_021228575.1_3_94666-156569	GCA_008084825.1_48_274300-312356	2	98.07	46.36	75.41
GCA_021228575.1_3_94666-156569	GCA_008083965.1_17_247490-352138	4	97.79	44.7	26.44
GCA_021228575.1_3_94666-156569	GCA_006803105.1_92_74918-117126	3	98.15	26.96	40.31
GCA_021228575.1_3_94666-156569	GCA_008083365.1_32_12090-121529	5	98.0	36.49	20.95
GCA_021228575.1_3_94666-156569	GCA_006802395.1_184_1-36213	3	97.46	41.39	70.76
GCA_021228575.1_3_94666-156569	GCA_001402675.1_4_217771-307261	6	97.7	46.79	33.11
GCA_021228575.1_3_94666-156569	GCA_006802865.1_86_58365-112165	7	97.54	33.51	39.11
GCA_021228575.1_3_94666-156569	GCA_000174235.1_4_679590-760459	9	97.95	35.97	30.66
GCA_021228575.1_3_94666-156569	GCA_000168935.3_2_609838-686526	4	97.94	43.83	35.8
GCA_021228575.1_3_94666-156569	GCA_006803025.1_186_494-68331	7	97.24	69.34	63.76
GCA_021228575.1_3_94666-156569	GCA_001515115.1_2_43814-162281	4	97.7	43.84	23.11
GCA_021228575.1_3_94666-156569	GCA_000518145.1_12_3-61424	9	97.94	61.12	62.1
GCA_021228575.1_3_94666-156569	GCA_003312085.1_8_187662-228243	4	97.52	44.18	67.68
GCA_021228575.1_3_94666-156569	GCA_002284235.1_83_368-75275	4	97.57	72.0	59.51
GCA_021228575.1_3_94666-156569	GCA_001515165.1_1_62-76095	4	97.69	69.24	56.32
GCA_021228575.1_3_94666-156569	GCA_006802275.1_45_165-20970	1	98.2	26.96	80.24
GCA_021228575.1_3_94666-156569	GCA_003348985.1_4_25519-95008	5	97.76	72.14	64.41
GCA_021228575.1_3_94666-156569	GCA_017426985.1_67_149609-215499	5	97.58	44.9	42.5
GCA_021228575.1_3_94666-156569	GCA_017426785.1_13_229-59908	7	97.82	31.15	32.57
GCA_021228575.1_3_94666-156569	GCA_006802485.1_133_701-58153	4	98.03	67.34	72.56
GCA_021228575.1_3_94666-156569	GCA_008084835.1_42_175137-219223	3	97.75	44.2	62.07
GCA_021228575.1_3_94666-156569	GCA_003347755.1_3_262447-335054	5	97.57	44.68	38.53
GCA_021228575.1_3_94666-156569	GCA_014654545.1_66_155337-232614	5	97.71	45.0	36.37
GCA_021228575.1_3_94666-156569	GCA_008083955.1_7_16201-70846	1	98.17	26.96	30.54
GCA_021228575.1_3_94666-156569	GCA_006802655.1_146_48499-85697	5	97.53	41.4	69.78
GCA_021228575.1_3_94666-156569	GCA_017426965.1_65_102-245094	9	97.29	69.24	18.53
GCA_021228575.1_3_94666-156569	GCA_013111195.1_37_3-42974	2	98.11	27.37	39.44
GCA_021228575.1_3_94666-156569	GCA_008083255.1_9_1520-83773	8	97.47	74.84	56.65
GCA_021228575.1_3_94666-156569	GCA_001292785.1_131_54-22796	1	98.39	26.74	72.81
GCA_021228575.1_3_94666-156569	GCA_006802165.1_102_918-55522	4	98.04	27.29	31.51
GCA_021228575.1_3_94666-156569	GCA_013110975.1_11_34-69935	7	96.96	54.26	48.58
GCA_021228575.1_3_94666-156569	GCA_006802255.1_97_240-42376	3	98.01	26.97	40.39
GCA_021228575.1_3_94666-156569	GCA_000176715.1_9_60706-133991	8	96.6	64.45	54.61
GCA_021228575.1_3_94666-156569	GCA_003349265.1_79_1-37777	1	98.13	26.94	44.16
GCA_021228575.1_3_94666-156569	GCA_002284395.1_23_3-59781	2	98.07	27.28	28.25
GCA_021228575.1_3_94666-156569	GCA_002114205.1_2_53539-106543	5	97.72	61.11	71.37
GCA_021228575.1_3_94666-156569	GCA_006802495.1_160_470862-510741	3	97.5	41.41	64.29
GCA_021228575.1_3_94666-156569	GCA_001857305.1_87_57710-122574	4	97.42	74.38	70.94
GCA_021228575.1_3_94666-156569	GCA_002890525.1_20_188736-246971	6	97.55	67.88	72.36
GCA_021228575.1_3_94666-156569	GCA_006803135.1_89_435-42498	3	97.99	26.96	40.45
GCA_021228575.1_3_94666-156569	GCA_015343015.1_113_82762-137762	3	96.89	47.44	53.38
GCA_021228575.1_3_94666-156569	GCA_000788675.1_30_3-53246	6	97.9	33.82	39.27
GCA_021228575.1_3_94666-156569	GCA_001857155.1_154_368-57764	5	97.25	72.5	78.17
GCA_021228575.1_3_94666-156569	GCA_019458465.1_2_660687-727625	4	97.53	77.3	71.52
GCA_021228575.1_3_94666-156569	GCA_013357885.1_2_844226-931927	5	97.48	74.27	52.55
GCA_021228575.1_3_94666-156569	GCA_006802605.1_6_43-26345	3	97.97	26.97	64.68
GCA_021228575.1_3_94666-156569	GCA_006802575.1_169_256-36109	4	98.07	43.29	75.61
GCA_021228575.1_3_94666-156569	GCA_001857455.1_76_273806-296975	1	98.06	26.96	72.05
GCA_021228575.1_3_94666-156569	GCA_008084855.1_11_466-72979	4	97.97	69.24	59.11
GCA_021228575.1_3_94666-156569	GCA_000152445.1_22_543016-617581	5	97.55	44.56	37.15
GCA_021228575.1_3_94666-156569	GCA_902810005.1_5_147023-196736	2	97.89	46.39	57.76
GCA_021228575.1_3_94666-156569	GCA_008369605.1_2_349652-406555	5	97.24	63.45	69.0
GCA_021228575.1_3_94666-156569	GCA_003311885.1_17_97576-166595	4	97.65	45.53	41.26
GCA_021228575.1_3_94666-156569	GCA_001402425.1_8_259547-342567	3	97.53	43.79	32.66
GCA_021228575.1_3_94666-156569	GCA_006803125.1_140_217-42928	2	98.23	27.13	39.34
GCA_021228575.1_3_94666-156569	GCA_001402155.1_2_258-83882	5	95.47	74.34	55.38
GCA_021228575.1_3_94666-156569	GCA_003347715.1_44_507646-603903	5	97.59	44.69	28.98
GCA_021228575.1_3_94666-156569	GCA_002216685.1_2_711848-810357	4	97.45	47.57	30.18
GCA_021228575.1_3_94666-156569	GCA_006803015.1_171_174-18850	1	98.22	26.74	88.67
GCA_021228575.1_3_94666-156569	GCA_017426905.1_21_499-19971	2	97.88	27.21	86.51
GCA_021228575.1_3_94666-156569	GCA_001857345.1_161_55913-123302	4	97.34	71.36	65.48
GCA_021228575.1_3_94666-156569	GCA_006802935.1_159_327-40946	1	98.17	26.75	40.78
GCA_021228575.1_3_94666-156569	GCA_003311895.1_83_3-23299	1	97.91	26.98	71.68
GCA_021228575.1_3_94666-156569	GCA_006802365.1_179_433-17757	1	98.18	26.74	95.57
GCA_021228575.1_3_94666-156569	GCA_001558475.2_1_32034-96768	9	95.51	62.37	59.67
GCA_021228575.1_3_94666-156569	GCA_000176215.1_3_368381-428089	7	95.1	66.29	68.96
GCA_021228575.1_3_94666-156569	GCA_024746925.1_93_377-24097	1	98.14	26.73	69.75
GCA_021228575.1_3_94666-156569	GCA_008083975.1_34_193103-213681	1	98.1	26.74	80.48
GCA_021228575.1_3_94666-156569	GCA_006802295.1_26_349-27343	3	97.76	26.96	62.94
GCA_021228575.1_3_94666-156569	GCA_008083465.1_12_79396-148138	9	95.68	62.17	56.01
GCA_021228575.1_3_94666-156569	GCA_002097735.1_119_163-20636	1	97.98	26.74	80.88
GCA_021228575.1_3_94666-156569	GCA_001402365.1_21_327394-350139	1	97.86	26.74	72.8
GCA_021228575.1_3_94666-156569	GCA_018310255.1_2_258032-338615	5	97.4	44.74	34.65
GCA_021228575.1_3_94666-156569	GCA_008083745.1_43_141674-221498	8	95.75	69.66	54.15
